Ids,Created_at,Text
1.37E+18,Sat Mar 20 16:55:11 +0000 2021,I think now England is in pressure cooker😂😂😂#shutup #michaeal
1.37E+18,Sat Mar 20 16:55:11 +0000 2021,"😂😂😂Mark your tweet, will definitely see the winner. Confidence is good but overconfidence is very bad thing.… https://t.co/AWvqo9bphN"
1.37E+18,Sat Mar 20 16:55:11 +0000 2021,"IND vs ENG 5th T20i LIVE Score: भारत की मैच में वापसी, शार्दुल ने एक ही ओवर में लिए दो विकेट@BCCI @imShard… https://t.co/iFYWowlLoz"
1.37E+18,Sat Mar 20 16:55:11 +0000 2021,"@virendersehwag This combination can be tried  occasionally it tastes good , if we try quite often health will get upset. #INDvENG."
1.37E+18,Sat Mar 20 16:55:11 +0000 2021,Morgan gayaPandya strikes 🔥#INDvENG
1.37E+18,Sat Mar 20 16:55:12 +0000 2021,Deepak Chahar 😂#INDvENG
1.37E+18,Sat Mar 20 16:55:13 +0000 2021,Morgan out😍😍😍 #INDvENG
1.37E+18,Sat Mar 20 16:55:13 +0000 2021,🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳#INDvENG
1.37E+18,Sat Mar 20 16:55:13 +0000 2021,Batting collapse. #INDvENG
1.37E+18,Sat Mar 20 16:55:13 +0000 2021,Kohli is off the field. India will definitely win now. #INDvENG
1.37E+18,Sat Mar 20 16:55:13 +0000 2021,"With those Malan &amp; Morgan wickets, I guess the hopes of England are also gone. #INDvENG"
1.37E+18,Sat Mar 20 16:55:13 +0000 2021,we need some stick cricket batting right now#INDvENG https://t.co/AUQ2fmXv8x
1.37E+18,Sat Mar 20 16:55:14 +0000 2021,Are you getting nervous in England#INDvENG
1.37E+18,Sat Mar 20 16:55:14 +0000 2021,Getting nervous in England?
1.37E+18,Sat Mar 20 16:55:14 +0000 2021,YOU TELL ME ?
1.37E+18,Sat Mar 20 16:55:14 +0000 2021,AaahhhhhhhhhhOut😭😭✊✊👋👋🔥🔥🥳🥳#INDvENG
1.37E+18,Sat Mar 20 16:55:14 +0000 2021,Ek pal me shardul ko gaali dene ka man karta hai or dusre pal me uski tareef karne ka.#INDvENG
1.37E+18,Sat Mar 20 16:55:15 +0000 2021,Lord Shardul 🔥🔥#INDvENG https://t.co/PehbUss9Gr
1.37E+18,Sat Mar 20 16:55:15 +0000 2021,"@KKRiders is in trouble as the skipper departs.OOPS, wrong place.#INDvENG @Eoin16"
1.37E+18,Sat Mar 20 16:55:15 +0000 2021,"@imShard bowing fireballs. Two wickets in one over in consecutive matches. Definitely, the last gift from MS Dhoni to team India. #INDvENG"
1.37E+18,Sat Mar 20 16:55:16 +0000 2021,damn poor bowling really did screw Eng up #INDvENG
1.37E+18,Sat Mar 20 16:55:16 +0000 2021,"@ChloeAmandaB * But Credit for Massive Score Goes to Rohit , Hardik and Suryakumar #INDvENG"
1.37E+18,Sat Mar 20 16:55:16 +0000 2021,India win 🤙🔥🔥🔥#INDvENG
1.37E+18,Sat Mar 20 16:55:17 +0000 2021,Virat phir se bahar 😂😂 kyun karta hai Virat aisa  #INDvENG
1.37E+18,Sat Mar 20 16:55:17 +0000 2021,Superstition hain na ?? 😜😜 @imVkohli  #rohit #suryakumar #kohli #INDvENG #INDvEND #ENGvIND #ENGvsIND #t20
1.37E+18,Sat Mar 20 16:55:17 +0000 2021,"Virat Kohli is in dugout again ! I hope he is alright, anyone know what has happened to him ? #INDvENG"
1.37E+18,Sat Mar 20 16:55:17 +0000 2021,#INDvsENG https://t.co/wey9sVzh9d
1.37E+18,Sat Mar 20 16:55:17 +0000 2021,कोहली बाहर बैठा है 😹😹 😹
1.37E+18,Sat Mar 20 16:55:18 +0000 2021,Kohli  dugout m kyn phuch jata h 15 over k baad???#INDvENG
1.37E+18,Sat Mar 20 16:55:18 +0000 2021,There was a time wen England tried to rule the entire world...now the England team s ruled by other countries 😂😂😂
1.37E+18,Sat Mar 20 16:55:18 +0000 2021,Ab aayee maza.... #INDvENG
1.37E+18,Sat Mar 20 16:55:18 +0000 2021,Embarrassing... coz how can an Indian do something which Aussies and English cricketers have been doing for ages.… https://t.co/QSm1jH13gK
1.37E+18,Sat Mar 20 16:55:18 +0000 2021,You know what rohit is captaining😹😹😹 #INDvENG #ENGvIND
1.37E+18,Sat Mar 20 16:55:18 +0000 2021,Again Shardul Thakur took 2 wickets in an over. Ab credit stellar kya bolege  #INDvENG 👏  aggressive Thakur 😳🔥 https://t.co/SUKUyCYKTi
1.37E+18,Sat Mar 20 16:55:18 +0000 2021,Too good! #INDvENG
1.37E+18,Sat Mar 20 16:55:18 +0000 2021,"5th T20I. 15.3: WICKET! E Morgan (1) is out, c (Sub) b Hardik Pandya, 142/5 https://t.co/UTz9csEWtg #INDvENG"
1.37E+18,Sat Mar 20 16:55:18 +0000 2021,"5th T20I. 15.3: WICKET! E Morgan (1) is out, c (Sub) b Hardik Pandya, 142/5 https://t.co/esxKh1ABfR #INDvENG @Paytm"
1.37E+18,Sat Mar 20 16:55:19 +0000 2021,England still managing to get in a batting collapse lol.#INDvENG#INDvsENG
1.37E+18,Sat Mar 20 16:55:19 +0000 2021,"#INDvENGJeet gaye BC !!!! ,😂"
1.37E+18,Sat Mar 20 16:55:19 +0000 2021,😭😭😭😂😂😘🤣
1.37E+18,Sat Mar 20 16:55:20 +0000 2021,Morgan holes out for 1.England in real trouble now. This chase is stalling at the worst possible time. 142-5 off 15.3 #INDvENG
1.37E+18,Sat Mar 20 16:55:21 +0000 2021,England Need 83 Runs in 30 balls.सबा करीम : लगता है मॉर्गन आज थोड़ा समय लेंगे सेट होने में 😂😂🤦🏻🤦🏻And Morgan out 🤣… https://t.co/EsGYbskYVe
1.37E+18,Sat Mar 20 16:55:21 +0000 2021,@MichaelVaughan Are you getting nervous in England !!!! 👀👀 #INDvENG
1.37E+18,Sat Mar 20 16:55:21 +0000 2021,Virat in the DugOut and Wicket Falling...Twitter will go nuts again 🥺#INDvENG
1.37E+18,Sat Mar 20 16:55:21 +0000 2021,Kohli thoda time pehle hi bahar chale jaata #INDvENG
1.37E+18,Sat Mar 20 16:55:21 +0000 2021,Virat is off the field and India starts winning again 😅  #INDvsENG #INDvENG
1.37E+18,Sat Mar 20 16:55:21 +0000 2021,इयोन मॉर्गन caught हार्दिक पंड्या 1 (4 गेंद) इंग्लैंड 142/5 (15.3 ओवर) #INDvENG https://t.co/0Y4bnfDgtv https://t.co/jHghd7Nlzr
1.37E+18,Sat Mar 20 16:55:21 +0000 2021,@ChloeAmandaB - mazaa aa raha hai ya nahi?#INDvENG
1.37E+18,Sat Mar 20 16:55:22 +0000 2021,What about Kohli and Rohit Opening in World Cup ?? #INDvENG
1.37E+18,Sat Mar 20 16:55:22 +0000 2021,#INDvENG#SaturdayThoughtsतीर्थ व्रत देई धाम यह सभी शास्त्र विरुद्ध प्रक्रिया करने से मोक्ष की प्राप्ति नहीं होती… https://t.co/eIJGLyjodU
1.37E+18,Sat Mar 20 16:55:22 +0000 2021,@ChloeAmandaB All the best #TeamIndia #INDvENG @imVkohli #BBB21 #RedeBBB #BBBB21
1.37E+18,Sat Mar 20 16:55:22 +0000 2021,Morgan gone #INDvENG
1.37E+18,Sat Mar 20 16:55:22 +0000 2021,This is brutal #INDvENG
1.37E+18,Sat Mar 20 16:55:22 +0000 2021,https://t.co/a6BuGeqmFA
1.37E+18,Sat Mar 20 16:55:22 +0000 2021,☝️ Jonny Bairstow☝️ Dawid MalanTwo wickets in one over for Shardul Thakur! #INDvENG | https://t.co/7vTTjtwucR https://t.co/dQvZs8P4uZ
1.37E+18,Sat Mar 20 16:55:23 +0000 2021,Lol... New Zealand and Ireland playing to win a match for England... As I was typing Ireland batsman gets dismissed… https://t.co/Emvx3oYrps
1.37E+18,Sat Mar 20 16:55:23 +0000 2021,Going downhill for England now. #TeamIndia #ENGvIND #India #ENGvsIND #INDvsENG_2021 #INDvENG
1.37E+18,Sat Mar 20 16:55:23 +0000 2021,Capitulation from England this #INDvENG
1.37E+18,Sat Mar 20 16:55:23 +0000 2021,@SagarRathore_ Light gayi match aayi..#INDvENG https://t.co/sBkK8qpEBG
1.37E+18,Sat Mar 20 16:55:23 +0000 2021,Player of the match: Bhuvaneshvar Kumar. Agree? #indveng #indvseng https://t.co/WQkIg0k1mJ
1.37E+18,Sat Mar 20 16:55:23 +0000 2021,Match hamara hai 🕺🕺🕺#INDvENG
1.37E+18,Sat Mar 20 16:55:24 +0000 2021,Morgan Gya 😂Ab match Jeetgye 🕺#INDvENG
1.37E+18,Sat Mar 20 16:55:24 +0000 2021,5th wkt down!Eoin Morgan OUT 1(4). DECIDER: England need 83 off 27 balls with 5 wkts left vs Flag of India:5th… https://t.co/mO2TNXrsze
1.37E+18,Sat Mar 20 16:55:24 +0000 2021,Papaji ❤️❤️❤️ mittto daalo 😂😂😂😂😂
1.37E+18,Sat Mar 20 16:55:24 +0000 2021,Morgan gone 💥 #INDvENG
1.37E+18,Sat Mar 20 16:55:25 +0000 2021,By god!!! This is all we needed🔥🔥🔥#INDvENG
1.37E+18,Sat Mar 20 16:55:25 +0000 2021,Start the car! #INDvENG https://t.co/lk821ZZvcJ
1.37E+18,Sat Mar 20 16:55:25 +0000 2021,Pandya strikes......🔥🔥#INDvENG
1.37E+18,Sat Mar 20 16:55:25 +0000 2021,3-0-9-2 😍❤️ Thank You Champ @BhuviOfficial #INDvENG @razi_haider @mohsinaliisb
1.37E+18,Sat Mar 20 16:55:25 +0000 2021,"According to reports, Buttler said, ""Rohit is a better captain"" to Kohli. #INDvENG"
1.37E+18,Sat Mar 20 16:55:26 +0000 2021,What 3 good overs can do in this format. England from making a game out of it is now in a precarious situation #INDvENG
1.37E+18,Sat Mar 20 16:55:26 +0000 2021,Ab To kisi ka baap nahi hara sakta Jeet Gye 🥳#INDvENG
1.37E+18,Sat Mar 20 16:55:26 +0000 2021,🤣🤣🤣
1.37E+18,Sat Mar 20 16:55:26 +0000 2021,Appreciation tweet for Rohit the captain😌❤️ #INDvENG
1.37E+18,Sat Mar 20 16:55:27 +0000 2021,Minimum 50 रनले जितिन्च क्याव्😊😊#INDvENG
1.37E+18,Sat Mar 20 16:55:27 +0000 2021,🥳🥳🥳🥳🥳🥳#INDvENG #SarkaruVaariPaata https://t.co/Y8LOnIHMz6
1.37E+18,Sat Mar 20 16:55:27 +0000 2021,Thank you @dmalan29 😊@imShard 😍😍#INDvENG #RohitSharma 💪🏽💥
1.37E+18,Sat Mar 20 16:55:27 +0000 2021,Finally I got to see my boy ❣️KL❤️❤️❤️ #INDvENG
1.37E+18,Sat Mar 20 16:55:28 +0000 2021,Holy shit! Shardul once again get two crucial wickets. India back in the game 🥳🥳 Best Game Team India #INDvENG
1.37E+18,Sat Mar 20 16:55:28 +0000 2021,😍😍https://t.co/0BijHro5Vl#INDvENG
1.37E+18,Sat Mar 20 16:55:28 +0000 2021,Once a Legend said.....@daniel86cricket..... #INDvENG https://t.co/pYtWeIvrsP
1.37E+18,Sat Mar 20 16:55:28 +0000 2021,England still not the best side in t20 ...they r more destructive in odi than t20 #INDvENG
1.37E+18,Sat Mar 20 16:55:28 +0000 2021,It's not proper cricket any ruward ..... #T20I#INDvENG
1.37E+18,Sat Mar 20 16:55:28 +0000 2021,Kohli is on bech rn 😂🤣  #INDvENG
1.37E+18,Sat Mar 20 16:55:28 +0000 2021,The great English chokeathon is well underway 🙄 #INDvENG
1.37E+18,Sat Mar 20 16:55:28 +0000 2021,#INDvENG https://t.co/id7cH7RRGs
1.37E+18,Sat Mar 20 16:55:29 +0000 2021,Where are the fucking BRITS  now....cry babies... Rascals of the highest order #INDvENG
1.37E+18,Sat Mar 20 16:55:29 +0000 2021,ENGLAND INNINGS RIGHT NOW: #INDvENG #INDvsENG https://t.co/J2X2WiFHWh
1.37E+18,Sat Mar 20 16:55:29 +0000 2021,Thakur ra 🔥🔥🤙 #INDvENG https://t.co/GvNzmVFKwd
1.37E+18,Sat Mar 20 16:55:29 +0000 2021,Morgon jao khana khao#INDvENG
1.37E+18,Sat Mar 20 16:55:29 +0000 2021,India India 👑👑#INDvENG
1.37E+18,Sat Mar 20 16:55:29 +0000 2021,Kiddoooo
1.37E+18,Sat Mar 20 16:55:30 +0000 2021,And Eion Morgan departs too 😂😂#INDvENG
1.37E+18,Sat Mar 20 16:55:30 +0000 2021,CSK King Nv Super Daa @imShard 💪💪💪#INDvENG
1.37E+18,Sat Mar 20 16:55:30 +0000 2021,Mediocre? Maybe because of the high standards the man sets #INDvENG
1.37E+18,Sat Mar 20 16:55:30 +0000 2021,Rohit Captain and wickets are coming what a love story Man #INDvENG #ENGvIND
1.37E+18,Sat Mar 20 16:55:30 +0000 2021,Kohli ka bahar rahna hi thik hai😂😂😂😂 #INDvENG
1.37E+18,Sat Mar 20 16:55:30 +0000 2021,How's it going Michael?
1.37E+18,Sat Mar 20 16:55:30 +0000 2021,Almost sealed the victory. 😍🤩#INDvENG
1.37E+18,Sat Mar 20 16:55:31 +0000 2021,Kohli ke bahar jate hi wicket girna shuru hote😂😂#INDvENG
1.37E+18,Sat Mar 20 16:55:31 +0000 2021,"@MichaelVaughan  Hey, Cry Baby.Kuch toh bolo na, please cry baby..I mean, please say something.. 😎#INDvENG"
1.37E+18,Sat Mar 20 16:55:31 +0000 2021,Okayyyy so who do you think will be awarded MOM#ViratKohli or #BhuvneshwarKumar #INDvENG
1.37E+18,Sat Mar 20 16:55:31 +0000 2021,"Irrespective of the format, I always like India defending totals. Just feel it gives more chances of coming back in… https://t.co/TUJDutio9p"
1.37E+18,Sat Mar 20 16:55:31 +0000 2021,Okka diamond spell vesav @BhuviOfficial ShardulPandyaLine lo ki vacchesaru Son of Sardaar Bhuvi 🙏🙏🙏 #INDvENG
1.37E+18,Sat Mar 20 16:55:31 +0000 2021,Pandya 🔥🔥🔥🔥🔥🔥❤️#INDvENG #INDvsENG
1.37E+18,Sat Mar 20 16:55:31 +0000 2021,Kohli went out of the field. Now india will win for sure!!#INDvENG
1.37E+18,Sat Mar 20 16:55:31 +0000 2021,The fucking Irish #INDvENG
1.37E+18,Sat Mar 20 16:55:32 +0000 2021,Ah this is getting embarrassing now for England. What happened to old Morgan? Total shit batting#INDvENG
1.37E+18,Sat Mar 20 16:55:32 +0000 2021,😂😂😂😂😂
1.37E+18,Sat Mar 20 16:55:32 +0000 2021,Thank you shardul thakur. #INDvENG #IndiavsEngland #INDvsENG_2021 #INDvENGt20 #India
1.37E+18,Sat Mar 20 16:55:32 +0000 2021,So good to see @imShard continuously doing great job with the ball 👏👏 #INDvENG #India #Shardulthakur
1.37E+18,Sat Mar 20 16:55:32 +0000 2021,Ground se bahar gya aur 3 back to back wickets gir gye 🤣🤣#INDvENG
1.37E+18,Sat Mar 20 16:55:33 +0000 2021,Hardik also bowled very well in today's match.... Just took Morgan's wicket with brilliant short ball #INDvENG
1.37E+18,Sat Mar 20 16:55:33 +0000 2021,Kohli off the field 🤣 #INDvENG
1.37E+18,Sat Mar 20 16:55:33 +0000 2021,Other players are in the Playing XI because they give you reasons to pick them.Shardul Thakur manages to remain i… https://t.co/1zjUcAHKUl
1.37E+18,Sat Mar 20 16:55:34 +0000 2021,Come on India you can do it.#INDvENG
1.37E+18,Sat Mar 20 16:55:34 +0000 2021,के भैया छूटे लगान🇮🇳🇮🇳#INDvENG
1.37E+18,Sat Mar 20 16:55:34 +0000 2021,Ye Kohli jab marzi dug out mein jake baith jata hai 😂😂#INDvENG
1.37E+18,Sat Mar 20 16:55:34 +0000 2021,Palghar cha Raja#INDvsENG #IndvEngShardul Thakur https://t.co/b8PKR1j7Nh
1.37E+18,Sat Mar 20 16:55:34 +0000 2021,Lord shardul does it again#INDvENG
1.37E+18,Sat Mar 20 16:55:34 +0000 2021,Morgan is out.. hardik sahab maza aa gya ... Well done !! 👏👏#INDvENG
1.37E+18,Sat Mar 20 16:55:35 +0000 2021,Rohit and virat k fan wars chlte rahenge aur ye dono inka Kaat k chle jayenge 😂😂🤣🤣#INDvENG
1.37E+18,Sat Mar 20 16:55:35 +0000 2021,"Virat Kohli leaves the field, England batsman follows him 😅😂😂Just a coincidence or WTH#INDvENG #IndiavsEngland"
1.37E+18,Sat Mar 20 16:55:36 +0000 2021,And Morgan never dissapoints#INDvsENG
1.37E+18,Sat Mar 20 16:55:36 +0000 2021,"Moreover, how is Kohli allowed to go on and off the pitch as he pleases. He is worse than Steve Smith now in my min… https://t.co/seKcDsH5Fn"
1.37E+18,Sat Mar 20 16:55:36 +0000 2021,Nice of Dawid Malan to show his class in the series decider and embarrass his strike rate critics. 🤣🤣 Fabulous kno… https://t.co/jUn5Wjexci
1.37E+18,Sat Mar 20 16:55:36 +0000 2021,Eoin Morgan's gone and India have now almost sealed the game or rather we say the series.#INDvENG
1.37E+18,Sat Mar 20 16:55:36 +0000 2021,@BCCI @Paytm So Now nobody is going to talk about virat kohli captancy #INDvENG
1.37E+18,Sat Mar 20 16:55:36 +0000 2021,Virat is such a mood 🤣❤️#ViratKohli #INDvENG #INDvsENG
1.37E+18,Sat Mar 20 16:55:37 +0000 2021,Bhuvi turned the match #INDvENG
1.37E+18,Sat Mar 20 16:55:37 +0000 2021,Are you getting nervous in England !!!! 👀👀 #INDvENG
1.37E+18,Sat Mar 20 16:55:37 +0000 2021,@MichaelVaughan What about you?
1.37E+18,Sat Mar 20 16:55:38 +0000 2021,Muh me lega madarchod?
1.37E+18,Sat Mar 20 16:55:38 +0000 2021,They came back and never stoppedChahar- 7 runs (12th over)Kumar- 3 runs and a WK (13th)Pandya- 6runs(14th)Shard… https://t.co/AZI3l0ydvF
1.37E+18,Sat Mar 20 16:55:38 +0000 2021,Like I said#INDvENG
1.37E+18,Sat Mar 20 16:55:38 +0000 2021,"And knuckle balls specialist Thakur done it again. Even Steve Smith ,Maxwell couldnt pick it. #INDvENG"
1.37E+18,Sat Mar 20 16:55:38 +0000 2021,Captain Morgan gone!!!! Just for 1 run✨Pandya takes his first wicket 💫#INDvENG #ENGvIND #India #INDvENG @BCCI… https://t.co/HxctiseQut
1.37E+18,Sat Mar 20 16:55:38 +0000 2021,#INDvENG | 5th T20IWICKET!Eoin Morgan c KL Rahul b Hardik Pandya 1(4)England: 142/5(15.3)Ben Stokes 0(0)*Ch… https://t.co/JcSioFV7I7
1.37E+18,Sat Mar 20 16:55:38 +0000 2021,Not Actually 😂 https://t.co/dN3FJRMKqs
1.37E+18,Sat Mar 20 16:55:38 +0000 2021,GOT Him! Captain Eoin Morgan gone for just one. India favorites now to clinch the series #bbccricket #INDvENG
1.37E+18,Sat Mar 20 16:55:38 +0000 2021,Back to back wickets from Shardul Thakur...Oorrraaa masss 🥁💥 #INDvENG https://t.co/fsKV0LWwYl
1.37E+18,Sat Mar 20 16:55:38 +0000 2021,🤣
1.37E+18,Sat Mar 20 16:55:38 +0000 2021,#INDvENG 5th T-20  Eng : 142/5 (over-15.3)Morgan out on 1. #TeamIndia #WTC21 #IPL #NarendraModiStadium… https://t.co/spoMKoU3LG
1.37E+18,Sat Mar 20 16:55:38 +0000 2021,Butler didnt need engage in a verbal spat. He is out - just needs to walk away. #INDvENG
1.37E+18,Sat Mar 20 16:55:39 +0000 2021,Content that converthttps://t.co/ZWLIRBfNwJ#INDvENG#SixTONESANN#산하_행복만줄게_꽉감싸안아#あ行で女子力か行で男子力がわかる… https://t.co/GoJqWuop89
1.37E+18,Sat Mar 20 16:55:39 +0000 2021,"Last 26 balls, 22 runs, 4 Wickets.What a turnaround!#INDvENGFOLLOW LIVE: https://t.co/qP8C37p2xE"
1.37E+18,Sat Mar 20 16:55:39 +0000 2021,ANOTHER ONE!! 💥❌ Morgan goes for 1💥 c: KL Rahul b: Hardik🏴󠁧󠁢󠁥󠁮󠁧󠁿 England are 142-5 off 15.3 overs🏏 They need… https://t.co/9HDmP1Nlzb
1.37E+18,Sat Mar 20 16:55:39 +0000 2021,"And India takes Morgan.After a batting masterclass, bowling masterclass follows the suit.#INDvENG #ENGvsIND"
1.37E+18,Sat Mar 20 16:55:40 +0000 2021,Morgan the great finisher#INDvENG
1.37E+18,Sat Mar 20 16:55:41 +0000 2021,"ANOTHER WICKET FALLS 💙Falling in a heap now, this chase is reaching a tame end for England.Morgan has to go bac… https://t.co/VoNSnxCWxE"
1.37E+18,Sat Mar 20 16:55:41 +0000 2021,Morgan not playing as expected Should have played a captain's knock #INDvENG
1.37E+18,Sat Mar 20 16:55:41 +0000 2021,How does one man attract so much bad luck #INDvENG #INDvsENG
1.37E+18,Sat Mar 20 16:55:41 +0000 2021,LoL @michan call 911 ASAP :)
1.37E+18,Sat Mar 20 16:55:41 +0000 2021,వేసేయండి రా ఆ ఇంగ్లాండ్ కూనల్ని ...మల్లి సూసుకుందాం#తెలుగు  #INDvENG
1.37E+18,Sat Mar 20 16:55:42 +0000 2021,Rohit captain and there are the wickets.....lucky guy#INDvENG
1.37E+18,Sat Mar 20 16:55:42 +0000 2021,"Shardul Thakur, tula maanla re #INDvENG"
1.37E+18,Sat Mar 20 16:55:42 +0000 2021,India 🇮🇳👏 #indiavseng #IndvEng
1.37E+18,Sat Mar 20 16:55:42 +0000 2021,Lord Shardul to English Batsmen.#INDvENG https://t.co/W3gLRcrMr9
1.37E+18,Sat Mar 20 16:55:42 +0000 2021,"இப்போ ஒரு கூட்டம்  பட்டறை,  துருப்பு  கூவுவானுங்க 🔥😂✋🏻#INDvENG  #Master"
1.37E+18,Sat Mar 20 16:55:43 +0000 2021,Morgan gone...Game gone.....wait...there's Benstokesssssss Curran..🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️#INDvENG #ViratKohli
1.37E+18,Sat Mar 20 16:55:43 +0000 2021,Phir se @imVkohli bhaiya gayab hai #INDvENG
1.37E+18,Sat Mar 20 16:55:43 +0000 2021,You were saying? 😝😝😝
1.37E+18,Sat Mar 20 16:55:43 +0000 2021,What is this? Kohli on bench and wicket falling?? What's this?? Galat message chal dega logon ko bhai aisa mt kro 😂 #INDvENG
1.37E+18,Sat Mar 20 16:55:43 +0000 2021,Once again @ImRo45 captains and wickets start tumbling ! #RohitSharma #INDvENG #INDvsENG
1.37E+18,Sat Mar 20 16:55:43 +0000 2021,"Bhuvi comes, delivers, takes wickets and make others take wickets...#bhuvneshwar #INDvENG @BhuviOfficial"
1.37E+18,Sat Mar 20 16:55:44 +0000 2021,"Team India plan:Start slow, lose first game.Then bowl slow balls.#IndvEng"
1.37E+18,Sat Mar 20 16:55:44 +0000 2021,"Again ; VIRAT BAHAR, MATCH ANDAR 😂🤣#INDvENG"
1.37E+18,Sat Mar 20 16:55:44 +0000 2021,"#ViratKohli goes Out, #RohitSharma becomes Captain and things change.#IndvEng #INDvsENG"
1.37E+18,Sat Mar 20 16:55:44 +0000 2021,Tweets that didn't age well
1.37E+18,Sat Mar 20 16:55:44 +0000 2021,Kohli is off the field &amp; wicket is falling😭😭😭#INDvENG
1.37E+18,Sat Mar 20 16:55:44 +0000 2021,Malan gone some relieve now #INDvENG
1.37E+18,Sat Mar 20 16:55:44 +0000 2021,Morgan is gonneeeeeeeeeeee 🤣🤣🔥🔥🔥🥳🥳🥳Mark my word England will not gonna cross 175 run mark from here ..🤞🏻🙂#INDvENG
1.37E+18,Sat Mar 20 16:55:44 +0000 2021,2 wkts close or none ! Lord Shardul Thakur ! Period#INDvENG
